frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
623098,00623098.jpg,1785630078629733632,9.878,1.332,88.668,18,91,1355.4,3.0,1,88.668
623099,00623099.jpg,1785630078663659264,9.879,1.754,88.246,17,89,1386.6,2.81,1,88.246
623100,00623100.jpg,1785630078695724032,9.879,1.272,88.728,18,104,1515.4,3.19,1,88.728
623101,00623101.jpg,1785630078729528576,9.879,2.474,87.526,22,96,1352.0,2.49,1,87.526
623102,00623102.jpg,1785630078763023616,9.88,1.257,88.743,22,91,1334.9,3.78,1,88.743
623103,00623103.jpg,1785630078796543232,9.88,1.655,88.345,24,117,1548.4,2.58,1,88.345
623104,00623104.jpg,1785630078830879488,9.88,1.647,88.353,25,110,1520.9,2.85,1,88.353
623105,00623105.jpg,1785630078864391424,9.881,1.64,88.36,20,90,1390.5,2.68,1,88.36
623106,00623106.jpg,1785630078896773888,9.881,1.642,88.358,17,101,1541.8,2.67,1,88.358
623107,00623107.jpg,1785630078930067712,9.882,1.604,88.396,17,87,1461.3,2.92,1,88.396
623108,00623108.jpg,1785630078963429888,9.882,1.156,88.844,19,96,1502.7,3.37,1,88.844
623109,00623109.jpg,1785630078995882496,9.882,1.129,88.871,20,111,1657.2,3.47,1,88.871
623110,00623110.jpg,1785630079029882112,9.883,89.997,0.003,16,105,1673.5,3.65,1,90.003
623111,00623111.jpg,1785630079062634752,9.883,1.509,88.491,17,96,1538.3,2.18,1,88.491
623112,00623112.jpg,1785630079096679168,9.883,1.502,88.498,19,81,1362.7,3.29,1,88.498
623113,00623113.jpg,1785630079129135872,9.884,1.083,88.917,20,89,1464.3,3.51,1,88.917
623114,00623114.jpg,1785630079163037440,9.884,89.997,0.003,25,102,1594.7,4.26,1,90.003
623115,00623115.jpg,1785630079195618304,9.885,1.4,88.6,22,86,1431.0,3.54,1,88.6
623116,00623116.jpg,1785630079230781952,9.885,89.997,0.003,18,85,1450.9,4.24,1,90.003
623117,00623117.jpg,1785630079263206912,9.885,89.997,0.003,26,110,1645.0,3.52,1,90.003
623118,00623118.jpg,1785630079297135104,9.886,0.984,89.016,22,98,1606.6,2.98,1,89.016
623119,00623119.jpg,1785630079330842624,9.886,89.997,0.003,22,106,1763.2,3.98,1,90.003
623120,00623120.jpg,1785630079364736000,9.887,0.956,89.044,24,106,1701.3,2.88,1,89.044
623121,00623121.jpg,1785630079398821632,9.887,2.048,87.952,19,80,1360.3,2.84,1,87.952
623122,00623122.jpg,1785630079430586368,9.887,89.997,0.003,17,98,1643.7,3.98,1,90.003
623123,00623123.jpg,1785630079464619008,9.89,89.997,0.003,17,96,1673.5,3.96,1,90.003
623124,00623124.jpg,1785630079495656192,9.896,89.997,0.003,23,109,1739.8,3.93,1,90.003
623125,00623125.jpg,1785630079530683648,9.92,89.997,0.003,16,95,1661.1,4.86,1,90.003
623126,00623126.jpg,1785630079563041280,9.962,89.997,0.003,19,110,1810.6,4.9,1,90.003
